,schemeCode,schemeName
45046,150732,ICICI Prudential Nifty G-Sec Dec 2030 Index Fund - Growth
45047,150733,ICICI Prudential Nifty G-Sec Dec 2030 Index Fund - Direct Plan - Growth
45048,150734,ICICI Prudential Nifty G-Sec Dec 2030 Index Fund - Annual IDCW
45049,150735,ICICI Prudential Nifty G-Sec Dec 2030 Index Fund - Direct Plan - Annual IDCW
45050,150736,HDFC Silver ETF Fund of Fund - Growth Option
45051,150737,HDFC Silver ETF Fund of Fund - Growth Option - Direct Plan
45052,150738,Tata Nifty Midcap 150 Momentum 50 Index Fund - Growth - Direct Plan
45053,150739,Tata Nifty Midcap 150 Momentum 50 Index Fund - IDCW Reinvestment - Direct Plan
45054,150740,Tata Nifty Midcap 150 Momentum 50 Index Fund - IDCW Payout - Direct Plan
45055,150741,Tata Nifty Midcap 150 Momentum 50 Index Fund - Growth - Regular Plan
45056,150742,Tata Nifty Midcap 150 Momentum 50 Index Fund - IDCW Payout - Regular Plan
45057,150743,Tata Nifty Midcap 150 Momentum 50 Index Fund - IDCW Reinvestment - Regular Plan
45058,150744,IDFC CRISIL IBX GILT APRIL 2026 INDEX FUND - REGULAR PLAN - GROWTH
45059,150744,BANDHAN CRISIL IBX GILT APRIL 2026 INDEX FUND - REGULAR PLAN - GROWTH
45060,150745,BANDHAN CRISIL IBX GILT APRIL 2026 INDEX FUND - REGULAR PLAN - IDCW
45061,150745,IDFC CRISIL IBX GILT APRIL 2026 INDEX FUND - REGULAR PLAN - IDCW
45062,150746,IDFC CRISIL IBX GILT APRIL 2026 INDEX FUND - DIRECT PLAN - GROWTH
45063,150746,BANDHAN CRISIL IBX GILT APRIL 2026 INDEX FUND - DIRECT PLAN - GROWTH
45064,150747,BANDHAN CRISIL IBX GILT APRIL 2026 INDEX FUND - DIRECT PLAN - IDCW
45065,150747,IDFC CRISIL IBX GILT APRIL 2026 INDEX FUND - DIRECT PLAN - IDCW
45066,150748,Axis NASDAQ 100 Fund of Fund - Regular Plan - IDCW
45067,150749,Axis NASDAQ 100 Fund of Fund - Direct Plan - IDCW
45068,150750,Axis NASDAQ 100 Fund of Fund - Regular Plan - Growth
45069,150751,Axis NASDAQ 100 Fund of Fund - Direct Plan - Growth
45070,150752,Nippon India Nifty AAA PSU Bond Plus SDL - Sep 2026 Maturity 50:50 Index Fund-Regular Plan-Growth Option
45071,150753,Nippon India Nifty AAA PSU Bond Plus SDL - Sep 2026 Maturity 50:50 Index Fund-Direct Plan-IDCW Option
45072,150754,Nippon India Nifty AAA PSU Bond Plus SDL - Sep 2026 Maturity 50:50 Index Fund-Direct Plan-Growth Option
45073,150755,Nippon India Nifty AAA PSU Bond Plus SDL - Sep 2026 Maturity 50:50 Index Fund-Regular Plan-IDCW Option
45074,150770,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund - Direct Plan - IDCW
45075,150771,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund - Regular Plan - Growth
45076,150772,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund - Regular Plan - IDCW
45077,150773,Aditya Birla Sun Life Fixed Term Plan - Series TY (76 days) - Direct Plan - Growth Option
45078,150774,Aditya Birla Sun Life Fixed Term Plan - Series TY (76 Days) - Direct Plan - Payout of IDCW Option
45079,150775,Aditya Birla Sun Life Fixed Term Plan - Series TY (76 Days) - Regular Plan - Growth Option
45080,150776,Aditya Birla Sun Life Fixed Term Plan - Series TY (76 Days) - Regular Plan - Payout of IDCW Option
45081,150777,Aditya Birla Sun Life Crisil IBX Gilt-Apr 2029 Index Fund-Regular Growth
45082,150778,Aditya Birla Sun Life Crisil IBX Gilt-Apr-2029 Index Fund-Direct Growth
45083,150779,Aditya Birla Sun Life Crisil IBX Gilt-Apr 2029 Index Fund-Regular IDCW
45084,150780,Aditya Birla Sun Life Crisil IBX Gilt-Apr 2029 Index Fund-Direct IDCW
45085,150781,Kotak FMP Series 297-Regular Plan- Payout of IDCW
45086,150782,Kotak FMP Series 297-Regular Plan-Growth
45087,150783,Kotak FMP Series 297-Direct Plan-Growth
45088,150784,Kotak FMP Series 297-Direct Plan- Payout of IDCW
45089,150785,Mirae Asset Nifty AAA PSU Bond Plus SDL Apr 2026 50:50 Index Fund - Regular Plan - IDCW
45090,150786,Mirae Asset Nifty AAA PSU Bond Plus SDL Apr 2026 50:50 Index Fund - Regular Plan - Growth
45091,150787,Mirae Asset Nifty AAA PSU Bond Plus SDL Apr 2026 50:50 Index Fund - Direct Plan - IDCW
45092,150788,Mirae Asset Nifty AAA PSU Bond Plus SDL Apr 2026 50:50 Index Fund - Direct Plan - Growth
45093,150789,Mirae Asset CRISIL IBX Gilt Index - April 2033 Index Fund - Direct Plan - IDCW
45094,150790,Mirae Asset CRISIL IBX Gilt Index - April 2033 Index Fund - Regular Plan - Growth
45095,150791,Mirae Asset CRISIL IBX Gilt Index - April 2033 Index Fund - Regular Plan - IDCW
45096,150792,Mirae Asset CRISIL IBX Gilt Index - April 2033 Index Fund - Direct Plan - Growth
45097,150797,WhiteOak Capital Large Cap Fund Direct Plan Growth
45098,150798,WhiteOak Capital Large Cap Fund Direct Plan IDCW
45099,150799,WhiteOak Capital Large Cap Fund Regular Plan Growth
45100,150800,WhiteOak Capital Large Cap Fund Regular Plan IDCW
45101,150801,HDFC NIFTY IT ETF - Growth option
45102,150802,HDFC NIFTY Private Bank ETF - Growth Option
45103,150803,HDFC Business Cycle Fund - Growth Option
45104,150804,HDFC Business Cycle Fund - IDCW Option - Direct Plan
45105,150805,HDFC Business Cycle Fund - Growth Option - Direct Plan
45106,150806,HDFC Business Cycle Fund - IDCW Option
45107,150807,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund - Direct Plan - Growth
45108,150808,SBI Fixed Maturity Plan (FMP) - Series 69 (367 Days) - Regular Plan - IDCW Payout
45109,150809,SBI Fixed Maturity Plan (FMP) - Series 69 (367 Days) - Direct Plan - Growth
45110,150810,SBI Fixed Maturity Plan (FMP) - Series 69 (367 Days) - Direct Plan - IDCW Payout
45111,150811,SBI Fixed Maturity Plan (FMP) - Series 69 (367 Days) - Regular Plan - Growth
45112,150812,JM Midcap Fund (Regular) - Growth
45113,150813,JM Midcap Fund (Regular) - IDCW
45114,150814,JM Midcap Fund (Direct) - IDCW
45115,150815,JM Midcap Fund (Direct) - Growth
45116,150816,Canara Robeco Mid Cap Fund- Regular Plan- Growth Option
45117,150817,Canara Robeco Mid Cap Fund- Direct Plan- Growth Option
45118,150818,Canara Robeco Mid Cap Fund- Direct Plan- IDCW
45119,150819,Canara Robeco Mid Cap Fund- Regular Plan- IDCW
45120,150820,Kotak All Weather Debt FOF-Regular Plan-Growth
45121,150821,Kotak All Weather Debt FOF-Regular Plan-IDCW
45122,150822,Kotak All Weather Debt FOF-Direct Plan-Growth
45123,150823,Kotak All Weather Debt FOF-Direct Plan-IDCW
45124,150824,Nippon India Nifty SDL Plus G-Sec - Jun 2028 Maturity 70:30 Index Fund-Direct Plan-Growth Option
45125,150825,Nippon India Nifty SDL Plus G-Sec - Jun 2028 Maturity 70:30 Index Fund-Regular Plan-Growth Option
45126,150826,Nippon India Nifty SDL Plus G-Sec - Jun 2028 Maturity 70:30 Index Fund-Direct Plan-IDCW Option
45127,150827,Nippon India Nifty SDL Plus G-Sec - Jun 2028 Maturity 70:30 Index Fund-Regular Plan IDCW Option
45128,150828,UTI Fixed Term Income Fund - Series XXXV-I (1260 Days) - Regular Plan - Growth Option
45129,150829,UTI Fixed Term Income Fund - Series XXXV-I (1260 Days) - Regular Plan - Maturity IDCW Option
45130,150830,UTI Fixed Term Income Fund - Series XXXV-I (1260 Days) - Regular Plan - Quarterly IDCW Option
45131,150831,UTI Fixed Term Income Fund - Series XXXV-I (1260 days) - Regular Plan - Annual IDCW Option
45132,150832,UTI Fixed Term Income Fund - Series XXXV-I (1260 Days) - Regular Plan - Flexi IDCW Option
45133,150833,UTI Fixed Term Income Fund - Series XXXV-I (1260 Days) - Direct Plan - Growth Option
45134,150834,UTI Fixed Term Income Fund - Series XXXV-I (1260 Days) - Direct Plan - Quarterly IDCW Option
45135,150835,UTI Fixed Term Income Fund - Series XXXV-I (1260 Days) - Direct Plan - Annual IDCW Option
45136,150837,UTI Fixed Term Income Fund - Series XXXV-I (1260 Days) - Direct Plan - Maturity IDCW Option
45137,150838,Samco ELSS Tax Saver Fund - Direct Plan - Growth Option
45138,150839,Samco ELSS Tax Saver Fund - Regular Plan - Growth Option
45139,150840,DSP FMP Series - 267 - 1246 Days - Direct - IDCW
45140,150841,DSP FMP Series - 267 - 1246 Days - Regular - IDCW
45141,150842,DSP FMP Series - 267 - 1246 Days - Direct - Growth
45142,150843,DSP FMP Series - 267 - 1246 Days - Regular - Growth
45143,150844,HDFC Nifty G-Sec Dec 2026 Index Fund - Growth Option
45144,150845,HDFC Nifty G-Sec Dec 2026 Index Fund - Growth Option - Direct Plan
45145,150846,HDFC Nifty G-Sec July 2031 Index Fund - Growth Option
45146,150847,HDFC Nifty G-Sec July 2031 Index Fund - Growth Option - Direct Plan
45147,150848,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund - Regular Plan - Growth
45148,150849,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund - Regular Plan - IDCW
45149,150850,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL Sep 2028 Index Fund - Direct Plan - IDCW
45150,150851,Axis Nifty SDL September 2026 Debt Index Fund - Regular Plan - Growth
45151,150852,Axis Nifty SDL September 2026 Debt Index Fund - Direct Plan - IDCW
45152,150853,Axis Nifty SDL September 2026 Debt Index Fund - Regular Plan -  IDCW
45153,150854,Axis Nifty SDL September 2026 Debt Index Fund - Direct Plan - Growth
45154,150855,Union Multicap Fund - Regular Plan - Growth Option
45155,150856,Union Multicap Fund - Regular Plan - IDCW Option
45156,150857,Union Multicap Fund - Direct Plan - IDCW Option
45157,150858,Union Multicap Fund - Direct Plan - Growth Option
45158,150863,Baroda BNP Paribas Multi Asset Fund - Regular Plan - Growth Option
45159,150864,Baroda BNP Paribas Multi Asset Fund - Regular Plan - IDCW Option
45160,150865,Baroda BNP Paribas Multi Asset Fund - Direct Plan - Growth Option
45161,150866,Baroda BNP Paribas Multi Asset Fund - Direct Plan - IDCW Option
45162,150867,IDFC CRISIL IBX 90:10 SDL PLUS GILT - NOV 2026 INDEX FUND - DIRECT IDCW
45163,150867,BANDHAN CRISIL IBX 90:10 SDL PLUS GILT - NOV 2026 INDEX FUND - DIRECT IDCW
45164,150868,IDFC CRISIL IBX 90:10 SDL PLUS GILT - NOV 2026 INDEX FUND - DIRECT GROWTH
45165,150868,BANDHAN CRISIL IBX 90:10 SDL PLUS GILT - NOV 2026 INDEX FUND - DIRECT GROWTH
45166,150869,BANDHAN CRISIL IBX 90:10 SDL PLUS GILT - NOV 2026 INDEX FUND - REGULAR GROWTH
45167,150869,IDFC CRISIL IBX 90:10 SDL PLUS GILT - NOV 2026 INDEX FUND - REGULAR GROWTH
45168,150870,BANDHAN CRISIL IBX 90:10 SDL PLUS GILT - NOV 2026 INDEX FUND - REGULAR IDCW
45169,150870,IDFC CRISIL IBX 90:10 SDL PLUS GILT - NOV 2026 INDEX FUND - REGULAR IDCW
45170,150871,IDFC CRISIL IBX 90:10 SDL PLUS GILT APRIL 2032 INDEX FUND - DIRECT GROWTH
45171,150871,BANDHAN CRISIL IBX 90:10 SDL PLUS GILT APRIL 2032 INDEX FUND - DIRECT GROWTH
45172,150872,BANDHAN CRISIL IBX 90:10 SDL PLUS GILT APRIL 2032 INDEX FUND - DIRECT IDCW
45173,150872,IDFC CRISIL IBX 90:10 SDL PLUS GILT APRIL 2032 INDEX FUND - DIRECT IDCW
45174,150873,IDFC CRISIL IBX 90:10 SDL PLUS GILT APRIL 2032 INDEX FUND - REGULAR GROWTH
45175,150873,BANDHAN CRISIL IBX 90:10 SDL PLUS GILT APRIL 2032 INDEX FUND - REGULAR GROWTH
45176,150874,BANDHAN CRISIL IBX 90:10 SDL PLUS GILT APRIL 2032 INDEX FUND - REGULAR IDCW
45177,150874,IDFC CRISIL IBX 90:10 SDL PLUS GILT APRIL 2032 INDEX FUND - REGULAR IDCW
45178,150875,Aditya Birla Sun Life Fixed Term Plan - Series TZ (90 days) - Direct Plan - Growth Option
45179,150876,Aditya Birla Sun Life Fixed Term Plan - Series TZ (90 days)- Direct Plan - Payout of IDCW Option
45180,150877,Aditya Birla Sun Life Fixed Term Plan - Series TZ (90 days) - Regular Plan -Growth Option
45181,150879,ICICI Prudential Nifty Financial Services Ex-BaNk ETF
45182,150880,SBI Fixed Maturity Plan (FMP) - Series 71 (364 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)
45183,150881,SBI Fixed Maturity Plan (FMP) - Series 71 (364 Days) - Regular Plan - Growth
45184,150882,SBI Fixed Maturity Plan (FMP) - Series 71 (364 Days) - Regular Plan - Income Distribution cun Capital Withdrawal Option (IDCW)
45185,150883,SBI Fixed Maturity Plan (FMP) - Series 71 (364 Days) - Direct Plan - Growth
45186,150884,DSP FMP Series - 268 - 1281 Days - Regular - Growth
45187,150884,FMP Series - 268 - 1281 Days - Regular - Growth
45188,150885,FMP Series - 268 - 1281 Days - Direct - Growth
45189,150885,DSP FMP Series - 268 - 1281 Days - Direct - Growth
45190,150886,FMP Series - 268 - 1281 Days - Direct - IDCW
45191,150886,DSP FMP Series - 268 - 1281 Days - Direct - IDCW
45192,150887,DSP FMP Series - 268 - 1281 Days - Regular - IDCW
45193,150887,FMP Series - 268 - 1281 Days - Regular - IDCW
45194,150888,BANDHAN CRISIL IBX 90:10 SDL PLUS GILT - SEP27 INDEX FUND - DIRECT GROWTH
45195,150888,IDFC CRISIL IBX 90:10 SDL PLUS GILT - SEP27 INDEX FUND - DIRECT GROWTH
45196,150889,BANDHAN CRISIL IBX 90:10 SDL PLUS GILT SEP27 INDEX FUND - DIRECT IDCW
45197,150889,IDFC CRISIL IBX 90:10 SDL PLUS GILT SEP27 INDEX FUND - DIRECT IDCW
45198,150890,BANDHAN CRISIL IBX 90:10 SDL PLUS GILT SEP27 INDEX FUND - REGULAR GROWTH
45199,150890,IDFC CRISIL IBX 90:10 SDL PLUS GILT SEP27 INDEX FUND - REGULAR GROWTH
45200,150891,BANDHAN CRISIL IBX 90:10 SDL PLUS GILT SEP27 INDEX FUND - REGULAR IDCW
45201,150891,IDFC CRISIL IBX 90:10 SDL PLUS GILT SEP27 INDEX FUND - REGULAR IDCW
45202,150892,Edelweiss Nifty Smallcap 250 Index Fund - Direct Plan - Growth
45203,150893,Edelweiss Nifty Smallcap 250 Index Fund - Regular Plan - IDCW
45204,150894,Edelweiss Nifty Smallcap 250 Index Fund - Regular Plan - Growth
45205,150895,Edelweiss Nifty Smallcap 250 Index Fund - Direct Plan - IDCW
45206,150896,Edelweiss Nifty Next 50 Index Fund - Direct Plan - IDCW
45207,150897,Edelweiss Nifty Next 50 Index Fund - Regular Plan - Growth
45208,150898,Edelweiss Nifty Next 50 Index Fund - Regular Plan - IDCW
45209,150899,Edelweiss Nifty Next 50 Index Fund - Direct Plan - Growth
45210,150900,Edelweiss Nifty Midcap150 Momentum 50 Index Fund - Regular Plan - Growth
45211,150901,Edelweiss Nifty Midcap150 Momentum 50 Index Fund - Regular Plan - IDCW
45212,150902,Edelweiss Nifty Midcap150 Momentum 50 Index Fund - Direct Plan - Growth
45213,150903,Edelweiss Nifty Midcap150 Momentum 50 Index Fund - Direct Plan - IDCW
45214,150904,Nippon India Nifty G-Sec Sep 2027 Maturity Index Fund-Regular Plan-Growth Option
45215,150905,Nippon India Nifty G-Sec Sep 2027 Maturity Index Fund-Regular Plan-IDCW Option
45216,150906,Nippon India Nifty G-Sec Sep 2027 Maturity Index Fund-Direct Plan-Growth Option
45217,150907,Nippon India Nifty G-Sec Sep 2027 Maturity Index Fund-Direct Plan-IDCW Option
45218,150908,Nippon India Fixed Horizon Fund XLIV - Series 2-Direct Plan-Growth Option
45219,150909,Nippon India Fixed Horizon Fund XLIV - Series 2-Direct Plan-Payout of IDCW
45220,150910,Nippon India Fixed Horizon Fund XLIV - Series 2-Regular Plan-Payout of IDCW
45221,150911,Nippon India Fixed Horizon Fund - XLIV - Series 2-Regular Plan-Growth Option
45222,150912,Mahindra Manulife Small Cap Fund - Regular Plan - Growth
45223,150913,Mahindra Manulife Small Cap Fund - Direct Plan - IDCW
45224,150914,Mahindra Manulife Small Cap Fund - Regular Plan - IDCW
45225,150915,Mahindra Manulife Small Cap Fund - Direct Plan - Growth
45226,150916,SBI Fixed Maturity Plan (FMP)-Series 72 (1239 Days) Direct Plan- Income Distribution Cum Capital Withdrawal Payout
45227,150917,SBI Fixed Maturity Plan (FMP)-Series 72 (1239 Days) Regular Plan- Growth
45228,150918,SBI Fixed Maturity Plan (FMP)-Series 72 (1239 Days) Regular Plan- Income Distribution Cum Capital Withdrawal Payout
45229,150919,SBI Fixed Maturity Plan (FMP)-Series 72 (1239 Days) Direct Plan- Growth
45230,150920,Nippon India Nifty G-Sec Jun 2036 Maturity Index Fund-Direct Plan-Growth Option
45231,150921,Nippon India Nifty G-Sec Jun 2036 Maturity Index fund-Direct Plan-IDCW Option
45232,150922,Nippon India Nifty G-Sec Jun 2036 Maturity Index Fund-Regular Plan-IDCW Option
45233,150923,Nippon India Nifty G-Sec Jun 2036 Maturity Index Fund-Regular Plan-Growth Option
45234,150928,ICICI Prudential Nifty Pharma Index Fund - Direct Plan - IDCW
45235,150929,ICICI Prudential Nifty Pharma Index Fund - Growth
45236,150930,ICICI Prudential Nifty Pharma Index Fund - Direct Plan - Growth
45237,150931,ICICI Prudential Nifty Pharma Index Fund - IDCW
45238,150932,Nippon India Fixed Horizon Fund - XLIV - Series 4-Direct Plan-Growth Option
45239,150934,Nippon India Fixed Horizon Fund - XLIV - Series 4-Regular Plan-Payout of IDCW
45240,150935,Nippon India Fixed Horizon Fund - XLIV - Series 4-Regular Plan-Growth Option
45241,150936,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU APR 2026 Index Fund-Regular Growth
45242,150937,Aditya Birla Sun Life Crisil IBX 60:40 SDL+AAA PSU APR 2026 Index Fund-Regular IDCW Payout
45243,150938,Aditya Birla Sun Life Crisil IBX 60:40 SDL + AAA PSU APR 2026 Index Fund-Direct Growth
45244,150939,Aditya Birla Sun Life Crisil IBX 60:40 SDL+ AAA PSU APR 2026 Index Fund-Direct IDCW Payout
45245,150944,Kotak FMP Series 299 - Regular Plan - Growth
45246,150945,Kotak FMP Series 299 - Regular Plan - IDCW Payout
45247,150947,Kotak FMP Series 299 - Direct Plan - Growth
45248,150948,Kotak Silver ETF
45249,150949,ICICI Prudential Fixed Maturity Plan - Series 88 - 1226 Days Plan F - Growth
45250,150950,ICICI Prudential Fixed Maturity Plan - Series 88 - 1226 Days Plan F - Direct Plan - Growth
45251,150951,ICICI Prudential Fixed Maturity Plan - Series 88 - 1226 Days Plan F - Quarterly IDCW
45252,150952,ICICI Prudential Fixed Maturity Plan - Series 88 - 1226 Days Plan F - Direct Plan - Quarterly IDCW
45253,150953,ICICI Prudential Fixed Maturity Plan - Series 88 - 1226 Days Plan F - Direct Plan - Half Yearly IDCW
45254,150954,ICICI Prudential Fixed Maturity Plan - Series 88 - 1226 Days Plan F - Half Yearly IDCW
45255,150955,ICICI Prudential Fixed Maturity Plan - Series 88 - 91 Days Plan G - Direct Plan - Growth
45256,150956,ICICI Prudential Fixed Maturity Plan - Series 88 - 91 Days Plan G - Direct Plan - Quarterly IDCW
45257,150957,ICICI Prudential Fixed Maturity Plan - Series 88 - 91 Days Plan G - Quarterly IDCW
45258,150958,ICICI Prudential Fixed Maturity Plan -- Series 88 - 91 Days Plan G - Growth
45259,150963,UTI Fixed Term Income Fund - Series XXXV-II (1223 Days) - Direct Plan - Growth Option
45260,150964,UTI Fixed Term Income Fund - Series XXXV-II (1223 Days) - Direct Plan - Quarterly IDCW Option
45261,150965,UTI Fixed Term Income Fund - Series XXXV-II (1223 Days) - Direct Plan - Annual IDCW Option
45262,150966,UTI Fixed Term Income Fund - Series XXXV-II (1223 Days) - Direct Plan - Maturity IDCW Option
45263,150967,UTI Fixed Term Income Fund - Series XXXV-II (1223 Days) - Regular Plan - Annual IDCW Option
45264,150968,UTI Fixed Term Income Fund - Series XXXV-II (1223 Days) - Regular Plan - Flexi IDCW Option
45265,150969,UTI Fixed Term Income Fund - Series XXXV-II (1223 Days) - Regular Plan - Maturity IDCW Option
45266,150970,UTI Fixed Term Income Fund - Series XXXV-II (1223 Days) - Direct Plan - Flexi IDCW Option
45267,150971,UTI Fixed Term Income Fund - Series XXXV-II (1223 Days) - Regular Plan - Growth Option
45268,150972,UTI Fixed Term Income Fund - Series XXXV-II (1223 Days) - Regular Plan - Quarterly IDCW Option
45269,150983,SBI Fixed Maturity Plan (FMP) - Series 73 (1226 Days) - Regular Plan - IDCW Payout
45270,150984,SBI Fixed Maturity Plan (FMP) - Series 73 (1226 Days) - Direct Plan - Growth
45271,150985,SBI Fixed Maturity Plan (FMP) - Series 73 (1226 Days) - Direct Plan - IDCW Payout
45272,150986,SBI Fixed Maturity Plan (FMP) - Series 73 (1226 Days) - Regular Plan - Growth
45273,150987,BHARAT Bond ETF - April 2033
45274,150988,BHARAT Bond ETF FOF - April 2033 - Regular Plan - IDCW
45275,150989,BHARAT Bond ETF FOF - April 2033 - Direct Plan - Growth
45276,150990,BHARAT Bond ETF FOF - April 2033 - Direct Plan - IDCW
45277,150991,BHARAT Bond ETF FOF - April 2033 - Regular Plan - Growth
45278,150992,HSBC Corporate Bond Fund - Regular Growth
